,tm,address_city,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
37556,20230729,부산광역시,서구,서대신동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,3
37557,20230729,부산광역시,서구,암남동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,2
37558,20230729,부산광역시,수영구,광안동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,1
37559,20230729,부산광역시,수영구,남천동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,1
37560,20230729,부산광역시,수영구,망미동,940,33.8,24.6,9.2,52.2,91.4,3.7,6.7,0,1
37561,20230729,부산광역시,수영구,수영동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,3
37562,20230729,부산광역시,연제구,거제동,940,33.8,24.6,9.2,52.2,91.4,3.7,6.7,0,1
37563,20230729,부산광역시,연제구,연산동,940,33.8,24.6,9.2,52.2,91.4,3.7,6.7,0,4
37564,20230729,부산광역시,영도구,남항동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,2
37565,20230729,부산광역시,영도구,동삼동,910,31.4,24.6,6.8,65.4,96.8,3,4.3,0,3
37566,20230729,부산광역시,영도구,봉래동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,1
37567,20230729,부산광역시,중구,남포동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,1
37568,20230729,부산광역시,중구,보수동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,1
37569,20230729,부산광역시,중구,영주동,159,32.5,25.7,6.8,51.7,83.7,4.6,6.4,0,1
37570,20230729,부산광역시,해운대구,반송동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,3
37571,20230729,부산광역시,해운대구,반여동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,2
37572,20230729,부산광역시,해운대구,우동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,4
37573,20230729,부산광역시,해운대구,재송동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,3
37574,20230729,부산광역시,해운대구,좌동,937,33.6,22.9,10.7,51.9,97.6,2.9,4.8,0,2
37575,20230730,부산광역시,강서구,강동동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,1
37576,20230730,부산광역시,강서구,대저1동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,2
37577,20230730,부산광역시,강서구,대저2동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,1
37578,20230730,부산광역시,강서구,명지동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,1
37579,20230730,부산광역시,강서구,지사동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,2
37580,20230730,부산광역시,금정구,금사동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,2
37581,20230730,부산광역시,금정구,부곡동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,1
37582,20230730,부산광역시,금정구,장전동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,1
37583,20230730,부산광역시,금정구,청룡동,939,33.8,22.9,10.9,47.6,90.8,3.7,7.3,0,1
37584,20230730,부산광역시,기장군,기장읍,923,31.4,24.8,6.6,75.5,96.9,3.4,8.2,0,3
37585,20230730,부산광역시,기장군,일광읍,923,31.4,24.8,6.6,75.5,96.9,3.4,8.2,0,1
37586,20230730,부산광역시,기장군,장안읍,923,31.4,24.8,6.6,75.5,96.9,3.4,8.2,0,1
37587,20230730,부산광역시,기장군,정관읍,923,31.4,24.8,6.6,75.5,96.9,3.4,8.2,0,5
37588,20230730,부산광역시,남구,대연동,942,31.8,25.5,6.3,64.7,93.6,3.8,5.7,0,1
37589,20230730,부산광역시,남구,문현동,942,31.8,25.5,6.3,64.7,93.6,3.8,5.7,0,2
37590,20230730,부산광역시,남구,용당동,942,31.8,25.5,6.3,64.7,93.6,3.8,5.7,0,1
37591,20230730,부산광역시,남구,용호동,942,31.8,25.5,6.3,64.7,93.6,3.8,5.7,0,3
37592,20230730,부산광역시,동구,좌천동,942,31.8,25.5,6.3,64.7,93.6,3.8,5.7,0,1
37593,20230730,부산광역시,동래구,낙민동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,1
37594,20230730,부산광역시,동래구,명륜동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,4
37595,20230730,부산광역시,동래구,수안동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,1
37596,20230730,부산광역시,부산진구,개금동,938,32.5,24.4,8.1,53.6,93.6,3.5,5.6,0,1
37597,20230730,부산광역시,부산진구,당감동,938,32.5,24.4,8.1,53.6,93.6,3.5,5.6,0,4
37598,20230730,부산광역시,부산진구,부전동,938,32.5,24.4,8.1,53.6,93.6,3.5,5.6,0,6
37599,20230730,부산광역시,부산진구,양정동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,2
37600,20230730,부산광역시,북구,구포동,941,34.3,25,9.3,48.7,91.9,3.9,7.6,0,2
37601,20230730,부산광역시,북구,덕천동,941,34.3,25,9.3,48.7,91.9,3.9,7.6,0,1
37602,20230730,부산광역시,북구,만덕동,941,34.3,25,9.3,48.7,91.9,3.9,7.6,0,1
37603,20230730,부산광역시,북구,화명동,941,34.3,25,9.3,48.7,91.9,3.9,7.6,0,1
37604,20230730,부산광역시,사상구,덕포동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,1
37605,20230730,부산광역시,사상구,모라동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,1
37606,20230730,부산광역시,사상구,엄궁동,904,32.9,24.7,8.2,56.8,93.6,5.7,8.1,0,1
37607,20230730,부산광역시,사상구,주례동,938,32.5,24.4,8.1,53.6,93.6,3.5,5.6,0,2
37608,20230730,부산광역시,사하구,감천동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37609,20230730,부산광역시,사하구,괴정동,950,30.9,25.6,5.3,61.5,88.8,5.2,5.9,0,2
37610,20230730,부산광역시,사하구,신평동,950,30.9,25.6,5.3,61.5,88.8,5.2,5.9,0,2
37611,20230730,부산광역시,사하구,장림동,950,30.9,25.6,5.3,61.5,88.8,5.2,5.9,0,3
37612,20230730,부산광역시,사하구,하단동,950,30.9,25.6,5.3,61.5,88.8,5.2,5.9,0,1
37613,20230730,부산광역시,서구,동대신동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37614,20230730,부산광역시,서구,서대신동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37615,20230730,부산광역시,서구,암남동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37616,20230730,부산광역시,수영구,광안동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,3
37617,20230730,부산광역시,수영구,남천동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,1
37618,20230730,부산광역시,수영구,망미동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,1
37619,20230730,부산광역시,수영구,민락동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,2
37620,20230730,부산광역시,수영구,수영동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,1
37621,20230730,부산광역시,연제구,연산동,940,32.9,24.4,8.5,51.4,89.9,3.8,6.9,0,3
37622,20230730,부산광역시,영도구,동삼동,910,31.2,25.1,6.1,76.3,97.7,3.4,4.9,0,2
37623,20230730,부산광역시,영도구,영선동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37624,20230730,부산광역시,중구,대청동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37625,20230730,부산광역시,중구,보수동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37626,20230730,부산광역시,중구,부평동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,2
37627,20230730,부산광역시,중구,영주동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,1
37628,20230730,부산광역시,중구,중앙동,159,32.1,26.7,5.4,61.1,80,5.8,8.4,0,2
37629,20230730,부산광역시,해운대구,반송동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,1
37630,20230730,부산광역시,해운대구,송정동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,1
37631,20230730,부산광역시,해운대구,우동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,4
37632,20230730,부산광역시,해운대구,좌동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,2
37633,20230730,부산광역시,해운대구,중동,937,33,24.1,8.9,62.7,97.1,3.8,6.2,0,1
37634,20230731,부산광역시,강서구,대저1동,904,34.5,24.2,10.3,48.3,94.2,4.6,7.3,0,1
37635,20230731,부산광역시,강서구,송정동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,2
37636,20230731,부산광역시,강서구,신호동,950,32.3,25,7.3,52.2,88.3,6,7,0,2
37637,20230731,부산광역시,금정구,금사동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,1
37638,20230731,부산광역시,금정구,노포동,939,33.8,22.5,11.3,41,89.7,3.5,5.8,0,1
37639,20230731,부산광역시,금정구,부곡동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,1
37640,20230731,부산광역시,금정구,서동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,2
37641,20230731,부산광역시,금정구,장전동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,1
37642,20230731,부산광역시,금정구,회동동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,1
37643,20230731,부산광역시,기장군,기장읍,923,31.5,24,7.5,61.1,92.3,2.7,4.7,0,4
37644,20230731,부산광역시,기장군,일광읍,923,31.5,24,7.5,61.1,92.3,2.7,4.7,0,1
37645,20230731,부산광역시,기장군,정관읍,923,31.5,24,7.5,61.1,92.3,2.7,4.7,0,4
37646,20230731,부산광역시,기장군,철마면,939,33.8,22.5,11.3,41,89.7,3.5,5.8,0,1
37647,20230731,부산광역시,남구,대연동,942,32.5,24.8,7.7,54.9,90.6,2.5,4.9,0,2
37648,20230731,부산광역시,남구,문현동,942,32.5,24.8,7.7,54.9,90.6,2.5,4.9,0,1
37649,20230731,부산광역시,동구,범일동,942,32.5,24.8,7.7,54.9,90.6,2.5,4.9,0,2
37650,20230731,부산광역시,동구,수정동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37651,20230731,부산광역시,동구,초량동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,3
37652,20230731,부산광역시,동래구,수안동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,2
37653,20230731,부산광역시,동래구,온천동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,3
37654,20230731,부산광역시,부산진구,가야동,938,33.9,23.5,10.4,46.5,90.7,3.6,6.3,0,2
37655,20230731,부산광역시,부산진구,개금동,938,33.9,23.5,10.4,46.5,90.7,3.6,6.3,0,3
37656,20230731,부산광역시,부산진구,범천동,942,32.5,24.8,7.7,54.9,90.6,2.5,4.9,0,2
37657,20230731,부산광역시,부산진구,부전동,938,33.9,23.5,10.4,46.5,90.7,3.6,6.3,0,1
37658,20230731,부산광역시,부산진구,양정동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,4
37659,20230731,부산광역시,북구,구포동,941,35.3,24.5,10.8,42.4,90.6,4.2,8.4,0,3
37660,20230731,부산광역시,북구,금곡동,941,35.3,24.5,10.8,42.4,90.6,4.2,8.4,0,1
37661,20230731,부산광역시,북구,덕천동,941,35.3,24.5,10.8,42.4,90.6,4.2,8.4,0,1
37662,20230731,부산광역시,북구,화명동,941,35.3,24.5,10.8,42.4,90.6,4.2,8.4,0,1
37663,20230731,부산광역시,사상구,감전동,904,34.5,24.2,10.3,48.3,94.2,4.6,7.3,0,2
37664,20230731,부산광역시,사상구,덕포동,904,34.5,24.2,10.3,48.3,94.2,4.6,7.3,0,3
37665,20230731,부산광역시,사상구,모라동,904,34.5,24.2,10.3,48.3,94.2,4.6,7.3,0,1
37666,20230731,부산광역시,사상구,삼락동,904,34.5,24.2,10.3,48.3,94.2,4.6,7.3,0,2
37667,20230731,부산광역시,사상구,주례동,938,33.9,23.5,10.4,46.5,90.7,3.6,6.3,0,1
37668,20230731,부산광역시,사하구,다대동,950,32.3,25,7.3,52.2,88.3,6,7,0,3
37669,20230731,부산광역시,사하구,당리동,950,32.3,25,7.3,52.2,88.3,6,7,0,2
37670,20230731,부산광역시,사하구,신평동,950,32.3,25,7.3,52.2,88.3,6,7,0,2
37671,20230731,부산광역시,사하구,하단동,950,32.3,25,7.3,52.2,88.3,6,7,0,2
37672,20230731,부산광역시,서구,부민동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37673,20230731,부산광역시,서구,암남동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,3
37674,20230731,부산광역시,수영구,광안동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,3
37675,20230731,부산광역시,수영구,남천동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,1
37676,20230731,부산광역시,수영구,망미동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,1
37677,20230731,부산광역시,수영구,민락동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,1
37678,20230731,부산광역시,연제구,거제동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,1
37679,20230731,부산광역시,연제구,연산동,940,33.3,24.1,9.2,49.1,88.1,3.2,5.8,0,4
37680,20230731,부산광역시,영도구,동삼동,910,32.1,24.7,7.4,58.9,94.7,3.1,5.2,0,1
37681,20230731,부산광역시,영도구,봉래동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37682,20230731,부산광역시,영도구,청학동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37683,20230731,부산광역시,중구,대청동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37684,20230731,부산광역시,중구,부평동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37685,20230731,부산광역시,중구,영주동,159,32.5,26.1,6.4,49.7,74.4,5.1,7.4,0,1
37686,20230731,부산광역시,해운대구,반송동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,2
37687,20230731,부산광역시,해운대구,반여동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,1
37688,20230731,부산광역시,해운대구,송정동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,2
37689,20230731,부산광역시,해운대구,우동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,6
37690,20230731,부산광역시,해운대구,재송동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,1
37691,20230731,부산광역시,해운대구,좌동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,1
37692,20230731,부산광역시,해운대구,중동,937,33.4,22.8,10.6,52.6,92.8,3.2,5.5,0,1
37693,20230801,부산광역시,강서구,강동동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,2
37694,20230801,부산광역시,강서구,대저1동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,1
37695,20230801,부산광역시,강서구,명지동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,1
37696,20230801,부산광역시,강서구,생곡동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,1
37697,20230801,부산광역시,강서구,신호동,950,31.2,25.5,5.7,56.4,90.6,6.3,8.3,0,1
37698,20230801,부산광역시,강서구,지사동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,1
37699,20230801,부산광역시,금정구,구서동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,2
37700,20230801,부산광역시,금정구,금사동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37701,20230801,부산광역시,금정구,오륜동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37702,20230801,부산광역시,금정구,장전동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37703,20230801,부산광역시,기장군,기장읍,923,29.9,25,4.9,78.5,91.5,2.5,4.9,0,3
37704,20230801,부산광역시,기장군,일광읍,923,29.9,25,4.9,78.5,91.5,2.5,4.9,0,1
37705,20230801,부산광역시,기장군,장안읍,923,29.9,25,4.9,78.5,91.5,2.5,4.9,0,1
37706,20230801,부산광역시,기장군,정관읍,923,29.9,25,4.9,78.5,91.5,2.5,4.9,0,2
37707,20230801,부산광역시,남구,감만동,942,31.9,25.2,6.7,64,95.4,3.7,7,0,1
37708,20230801,부산광역시,남구,대연동,942,31.9,25.2,6.7,64,95.4,3.7,7,0,1
37709,20230801,부산광역시,남구,용호동,942,31.9,25.2,6.7,64,95.4,3.7,7,0,2
37710,20230801,부산광역시,동구,범일동,942,31.9,25.2,6.7,64,95.4,3.7,7,0,2
37711,20230801,부산광역시,동구,수정동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,3
37712,20230801,부산광역시,동구,초량동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,4
37713,20230801,부산광역시,동래구,낙민동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37714,20230801,부산광역시,동래구,명륜동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37715,20230801,부산광역시,동래구,명장동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,3
37716,20230801,부산광역시,동래구,사직동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,2
37717,20230801,부산광역시,동래구,수안동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37718,20230801,부산광역시,동래구,온천동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37719,20230801,부산광역시,부산진구,가야동,938,33.3,24.6,8.7,45.6,91.5,4.5,7.7,0,1
37720,20230801,부산광역시,부산진구,당감동,938,33.3,24.6,8.7,45.6,91.5,4.5,7.7,0,2
37721,20230801,부산광역시,부산진구,부암동,938,33.3,24.6,8.7,45.6,91.5,4.5,7.7,0,1
37722,20230801,부산광역시,부산진구,부전동,938,33.3,24.6,8.7,45.6,91.5,4.5,7.7,0,3
37723,20230801,부산광역시,부산진구,양정동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,1
37724,20230801,부산광역시,부산진구,전포동,938,33.3,24.6,8.7,45.6,91.5,4.5,7.7,0,1
37725,20230801,부산광역시,북구,구포동,941,34.6,24.9,9.7,43.9,87.7,4.1,7.5,0,2
37726,20230801,부산광역시,북구,금곡동,941,34.6,24.9,9.7,43.9,87.7,4.1,7.5,0,4
37727,20230801,부산광역시,북구,덕천동,941,34.6,24.9,9.7,43.9,87.7,4.1,7.5,0,3
37728,20230801,부산광역시,북구,만덕동,941,34.6,24.9,9.7,43.9,87.7,4.1,7.5,0,4
37729,20230801,부산광역시,사상구,감전동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,1
37730,20230801,부산광역시,사상구,괘법동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,1
37731,20230801,부산광역시,사상구,주례동,938,33.3,24.6,8.7,45.6,91.5,4.5,7.7,0,2
37732,20230801,부산광역시,사상구,학장동,904,34.4,24.8,9.6,42.3,89.1,3.6,7.8,0,2
37733,20230801,부산광역시,사하구,감천동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37734,20230801,부산광역시,사하구,다대동,950,31.2,25.5,5.7,56.4,90.6,6.3,8.3,0,2
37735,20230801,부산광역시,사하구,신평동,950,31.2,25.5,5.7,56.4,90.6,6.3,8.3,0,2
37736,20230801,부산광역시,사하구,장림동,950,31.2,25.5,5.7,56.4,90.6,6.3,8.3,0,2
37737,20230801,부산광역시,사하구,하단동,950,31.2,25.5,5.7,56.4,90.6,6.3,8.3,0,4
37738,20230801,부산광역시,서구,동대신동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37739,20230801,부산광역시,서구,서대신동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37740,20230801,부산광역시,서구,충무동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37741,20230801,부산광역시,수영구,광안동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,2
37742,20230801,부산광역시,수영구,망미동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,3
37743,20230801,부산광역시,수영구,민락동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,5
37744,20230801,부산광역시,연제구,거제동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,4
37745,20230801,부산광역시,연제구,연산동,940,33.9,24,9.9,45.2,86,2.8,6.9,0,3
37746,20230801,부산광역시,영도구,동삼동,910,31.8,25.3,6.5,74.9,97.8,4.1,6.9,0,1
37747,20230801,부산광역시,영도구,영선동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37748,20230801,부산광역시,영도구,청학동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,3
37749,20230801,부산광역시,중구,남포동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37750,20230801,부산광역시,중구,부평동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37751,20230801,부산광역시,중구,중앙동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,2
37752,20230801,부산광역시,중구,창선동,159,33.2,26.8,6.4,48.5,79.1,4.5,7.7,0,1
37753,20230801,부산광역시,해운대구,반여동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,1
37754,20230801,부산광역시,해운대구,우동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,6
37755,20230801,부산광역시,해운대구,재송동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,2
37756,20230801,부산광역시,해운대구,좌동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,3
37757,20230801,부산광역시,해운대구,중동,937,33.9,24.3,9.6,51.1,97.3,2.7,7.2,0,3
37758,20230802,부산광역시,강서구,대항동,921,32.4,25.4,7,64.2,82.4,3.9,5.4,0,1
37759,20230802,부산광역시,금정구,구서동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,1
37760,20230802,부산광역시,금정구,부곡동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,2
37761,20230802,부산광역시,금정구,서동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,1
37762,20230802,부산광역시,금정구,장전동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,1
37763,20230802,부산광역시,기장군,일광읍,923,32,25.5,6.5,75.9,95.4,2.9,5.3,0,2
37764,20230802,부산광역시,기장군,장안읍,923,32,25.5,6.5,75.9,95.4,2.9,5.3,0,1
37765,20230802,부산광역시,기장군,정관읍,923,32,25.5,6.5,75.9,95.4,2.9,5.3,0,2
37766,20230802,부산광역시,기장군,철마면,939,34.7,23.2,11.5,47.6,88.5,3.5,6.9,0,1
37767,20230802,부산광역시,남구,대연동,942,33.3,25.6,7.7,65.3,94.9,3,5.3,0,2
37768,20230802,부산광역시,남구,문현동,942,33.3,25.6,7.7,65.3,94.9,3,5.3,0,2
37769,20230802,부산광역시,남구,용호동,942,33.3,25.6,7.7,65.3,94.9,3,5.3,0,4
37770,20230802,부산광역시,동구,범일동,942,33.3,25.6,7.7,65.3,94.9,3,5.3,0,1
37771,20230802,부산광역시,동구,수정동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37772,20230802,부산광역시,동구,초량동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37773,20230802,부산광역시,동래구,낙민동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,1
37774,20230802,부산광역시,동래구,명륜동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,2
37775,20230802,부산광역시,동래구,명장동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,1
37776,20230802,부산광역시,동래구,안락동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,2
37777,20230802,부산광역시,동래구,온천동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,2
37778,20230802,부산광역시,부산진구,가야동,938,34.8,24.6,10.2,44.4,91.7,2.3,4.8,0,1
37779,20230802,부산광역시,부산진구,개금동,938,34.8,24.6,10.2,44.4,91.7,2.3,4.8,0,2
37780,20230802,부산광역시,부산진구,당감동,938,34.8,24.6,10.2,44.4,91.7,2.3,4.8,0,3
37781,20230802,부산광역시,부산진구,범천동,942,33.3,25.6,7.7,65.3,94.9,3,5.3,0,1
37782,20230802,부산광역시,부산진구,부암동,938,34.8,24.6,10.2,44.4,91.7,2.3,4.8,0,2
37783,20230802,부산광역시,부산진구,부전동,938,34.8,24.6,10.2,44.4,91.7,2.3,4.8,0,4
37784,20230802,부산광역시,부산진구,전포동,938,34.8,24.6,10.2,44.4,91.7,2.3,4.8,0,1
37785,20230802,부산광역시,부산진구,초읍동,941,35.5,24.7,10.8,40.6,88.3,3.5,6,0,1
37786,20230802,부산광역시,북구,구포동,941,35.5,24.7,10.8,40.6,88.3,3.5,6,0,1
37787,20230802,부산광역시,북구,금곡동,941,35.5,24.7,10.8,40.6,88.3,3.5,6,0,1
37788,20230802,부산광역시,북구,만덕동,941,35.5,24.7,10.8,40.6,88.3,3.5,6,0,1
37789,20230802,부산광역시,북구,화명동,941,35.5,24.7,10.8,40.6,88.3,3.5,6,0,1
37790,20230802,부산광역시,사상구,덕포동,904,34.3,24.4,9.9,46.3,89.2,4.7,7.1,0,1
37791,20230802,부산광역시,사상구,모라동,904,34.3,24.4,9.9,46.3,89.2,4.7,7.1,0,1
37792,20230802,부산광역시,사상구,삼락동,904,34.3,24.4,9.9,46.3,89.2,4.7,7.1,0,1
37793,20230802,부산광역시,사하구,감천동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37794,20230802,부산광역시,사하구,다대동,950,32,25.5,6.5,64.8,89.8,4.4,6.2,0,5
37795,20230802,부산광역시,사하구,당리동,950,32,25.5,6.5,64.8,89.8,4.4,6.2,0,2
37796,20230802,부산광역시,사하구,신평동,950,32,25.5,6.5,64.8,89.8,4.4,6.2,0,1
37797,20230802,부산광역시,사하구,하단동,950,32,25.5,6.5,64.8,89.8,4.4,6.2,0,3
37798,20230802,부산광역시,서구,동대신동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37799,20230802,부산광역시,서구,서대신동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37800,20230802,부산광역시,서구,아미동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37801,20230802,부산광역시,서구,암남동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,2
37802,20230802,부산광역시,서구,초장동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37803,20230802,부산광역시,수영구,광안동,937,33.9,25.1,8.8,61.6,97,3.1,6.7,0,1
37804,20230802,부산광역시,수영구,수영동,937,33.9,25.1,8.8,61.6,97,3.1,6.7,0,1
37805,20230802,부산광역시,연제구,거제동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,2
37806,20230802,부산광역시,연제구,연산동,940,34,24.5,9.5,55.9,89.6,3.9,7,0,10
37807,20230802,부산광역시,영도구,동삼동,910,32.3,26.2,6.1,73.5,97,4.2,6.2,0,2
37808,20230802,부산광역시,영도구,봉래동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37809,20230802,부산광역시,영도구,영선동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37810,20230802,부산광역시,영도구,청학동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,2
37811,20230802,부산광역시,중구,광복동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
37812,20230802,부산광역시,중구,동광동,159,33.1,26.9,6.2,58.3,79.2,5.1,7.1,0,1
